ID,Colonia,Alcaldía,Latitud,Longitud,Puntos_de_acceso,Programa
8032,CONDESA,CUAUHTÉMOC,19.41153,-99.17688,1,Postes_C5
8033,HIPODROMO,CUAUHTÉMOC,19.40845,-99.17239,1,Postes_C5
8034,HIPODROMO,CUAUHTÉMOC,19.41296,-99.16732,1,Postes_C5
8035,HIPODROMO,CUAUHTÉMOC,19.40779,-99.16981,1,Postes_C5
8036,HIPODROMO,CUAUHTÉMOC,19.41259,-99.17285,1,Postes_C5
8037,CONDESA,CUAUHTÉMOC,19.41292,-99.17492,1,Postes_C5
8038,HIPODROMO CONDESA,CUAUHTÉMOC,19.41120,-99.17802,1,Postes_C5
8039,HIPODROMO CONDESA,CUAUHTÉMOC,19.41116,-99.17998,1,Postes_C5
8040,CONDESA,CUAUHTÉMOC,19.41422,-99.17358,1,Postes_C5
8041,CONDESA,CUAUHTÉMOC,19.41459,-99.17811,1,Postes_C5
8042,CONDESA,CUAUHTÉMOC,19.41718,-99.17651,1,Postes_C5
8043,HIPODROMO,CUAUHTÉMOC,19.40577,-99.17499,1,Postes_C5
8044,HIPODROMO,CUAUHTÉMOC,19.40481,-99.17485,1,Postes_C5
8045,HIPODROMO CONDESA,CUAUHTÉMOC,19.41073,-99.18094,1,Postes_C5
8046,CONDESA,CUAUHTÉMOC,19.41565,-99.17167,1,Postes_C5
8047,GUERRERO,CUAUHTÉMOC,19.44310,-99.14564,1,Postes_C5
8048,SANTA MARIA LA RIBERA,CUAUHTÉMOC,19.45337,-99.15204,1,Postes_C5
8050,CUAUHTEMOC,CUAUHTÉMOC,19.43223,-99.16706,1,Postes_C5
8051,DOCTORES,CUAUHTÉMOC,19.40992,-99.14750,1,Postes_C5
8052,SANTA MARIA LA RIBERA,CUAUHTÉMOC,19.44485,-99.15710,1,Postes_C5
8056,MZ,CUAUHTÉMOC,19.45633,-99.12559,1,Postes_C5
8057,PERALVILLO,CUAUHTÉMOC,19.45951,-99.13192,1,Postes_C5
8058,PERALVILLO,CUAUHTÉMOC,19.45852,-99.12986,1,Postes_C5
8059,EX HIPODROMO DE PERALVILLO,CUAUHTÉMOC,19.45888,-99.13899,1,Postes_C5
8060,EX HIPODROMO DE PERALVILLO,CUAUHTÉMOC,19.45791,-99.13511,1,Postes_C5
8061,GUERRERO,CUAUHTÉMOC,19.44691,-99.14052,1,Postes_C5
8062,GUERRERO,CUAUHTÉMOC,19.45086,-99.14599,1,Postes_C5
8063,SANTA MARIA LA RIBERA,CUAUHTÉMOC,19.44539,-99.15942,1,Postes_C5
8064,CONDESA,CUAUHTÉMOC,19.41833,-99.17587,1,Postes_C5
8065,ROMA NORTE,CUAUHTÉMOC,19.41923,-99.17421,1,Postes_C5
8066,CONDESA,CUAUHTÉMOC,19.41543,-99.17456,1,Postes_C5
8067,DOCTORES,CUAUHTÉMOC,19.42207,-99.14387,1,Postes_C5
8068,DOCTORES,CUAUHTÉMOC,19.41493,-99.15281,1,Postes_C5
8069,ESPERANZA,CUAUHTÉMOC,19.42298,-99.12830,1,Postes_C5
8070,TRANSITO,CUAUHTÉMOC,19.41472,-99.12904,1,Postes_C5
8071,PAULINO NAVARRO,CUAUHTÉMOC,19.41183,-99.13075,1,Postes_C5
8072,TRANSITO,CUAUHTÉMOC,19.41347,-99.12924,1,Postes_C5
8073,PAULINO NAVARRO,CUAUHTÉMOC,19.41136,-99.12953,1,Postes_C5
8074,PAULINO NAVARRO,CUAUHTÉMOC,19.41006,-99.12968,1,Postes_C5
8075,VISTA ALEGRE,CUAUHTÉMOC,19.41005,-99.13163,1,Postes_C5
8076,PAULINO NAVARRO,CUAUHTÉMOC,19.41007,-99.12769,1,Postes_C5
8077,PAULINO NAVARRO,CUAUHTÉMOC,19.40925,-99.12835,1,Postes_C5
8078,AMPLIACION ASTURIAS,CUAUHTÉMOC,19.40785,-99.12763,1,Postes_C5
8079,AMPLIACION ASTURIAS,CUAUHTÉMOC,19.40635,-99.12726,1,Postes_C5
8080,AMPLIACION ASTURIAS,CUAUHTÉMOC,19.40635,-99.12894,1,Postes_C5
8081,AMPLIACION ASTURIAS,CUAUHTÉMOC,19.40660,-99.13021,1,Postes_C5
8082,AMPLIACION ASTURIAS,CUAUHTÉMOC,19.40691,-99.13485,1,Postes_C5
8083,ASTURIAS,CUAUHTÉMOC,19.40425,-99.12715,1,Postes_C5
8084,AMPLIACION ASTURIAS,CUAUHTÉMOC,19.40527,-99.13001,1,Postes_C5
8085,ASTURIAS,CUAUHTÉMOC,19.40452,-99.13168,1,Postes_C5
8086,AMPLIACION ASTURIAS,CUAUHTÉMOC,19.40565,-99.13270,1,Postes_C5
8087,AMPLIACION ASTURIAS,CUAUHTÉMOC,19.40688,-99.13287,1,Postes_C5
8088,CENTRO DE AZCAPOTZALCO,AZCAPOTZALCO,19.47783,-99.18452,1,Postes_C5
8124,SAN MARTIN XOCHINAHUAC 2452,AZCAPOTZALCO,19.50218,-99.18375,1,Postes_C5
8125,NUEVA EL ROSARIO,AZCAPOTZALCO,19.50280,-99.19042,1,Postes_C5
8385,TRES ESTRELLAS,GUSTAVO A. MADERO,19.47185,-99.11226,1,Postes_C5
8386,TRES ESTRELLAS,GUSTAVO A. MADERO,19.47309,-99.10991,1,Postes_C5
8387,TABLAS DE SAN AGUSTIN,GUSTAVO A. MADERO,19.46561,-99.11425,1,Postes_C5
8442,SAN PEDRO EL CHICO,GUSTAVO A. MADERO,19.47833,-99.09655,1,Postes_C5
8449,NUEVA TENOCHTITLAN,GUSTAVO A. MADERO,19.45374,-99.10230,1,Postes_C5
8450,NUEVA TENOCHTITLAN,GUSTAVO A. MADERO,19.45784,-99.10642,1,Postes_C5
8451,LA JOYA,GUSTAVO A. MADERO,19.45764,-99.10757,1,Postes_C5
8452,AMPLIACION EMILIANO ZAPATA,GUSTAVO A. MADERO,19.46262,-99.10539,1,Postes_C5
8453,GERTRUDIS SANCHEZ 2DA SECCION 2209,GUSTAVO A. MADERO,19.46561,-99.10321,1,Postes_C5
8454,AMPLIACION EMILIANO ZAPATA,GUSTAVO A. MADERO,19.46357,-99.10469,1,Postes_C5
8455,MARTIRES DE RIO BLANCO 2325,GUSTAVO A. MADERO,19.45927,-99.11345,1,Postes_C5
8478,GRANJAS MODERNAS,GUSTAVO A. MADERO,19.47653,-99.10336,1,Postes_C5
8490,SARA,GUSTAVO A. MADERO,19.46603,-99.11828,1,Postes_C5
8491,BONDOJITO,GUSTAVO A. MADERO,19.46758,-99.11655,1,Postes_C5
8522,LA JOYITA,GUSTAVO A. MADERO,19.46519,-99.11569,1,Postes_C5
8524,VALLE GOMEZ,VENUSTIANO CARRANZA,19.45844,-99.11734,1,Postes_C5
8526,SAN PEDRO EL CHICO,GUSTAVO A. MADERO,19.47484,-99.09929,1,Postes_C5
8527,GERTRUDIS SANCHEZ 1RA SECCION,GUSTAVO A. MADERO,19.47050,-99.10175,1,Postes_C5
8528,SAN PEDRO EL CHICO,GUSTAVO A. MADERO,19.46759,-99.09564,1,Postes_C5
8530,NUEVA TENOCHTITLAN,GUSTAVO A. MADERO,19.45623,-99.10709,1,Postes_C5
8538,ARAGON INGUARAN,GUSTAVO A. MADERO,19.47349,-99.10805,1,Postes_C5
8539,GRANJAS MODERNAS,GUSTAVO A. MADERO,19.47863,-99.10695,1,Postes_C5
8540,TABLAS DE SAN AGUSTIN,GUSTAVO A. MADERO,19.46389,-99.11242,1,Postes_C5
8543,FELIPE ANGELES,VENUSTIANO CARRANZA,19.45602,-99.11423,1,Postes_C5
8544,BELISARIO DOMINGUEZ,GUSTAVO A. MADERO,19.46234,-99.11271,1,Postes_C5
8545,GERTRUDIS SANCHEZ 2DA SECCION 2209,GUSTAVO A. MADERO,19.46661,-99.10276,1,Postes_C5
8548,GERTRUDIS SANCHEZ 2DA SECCION 2209,GUSTAVO A. MADERO,19.45905,-99.09877,1,Postes_C5
8551,MARTIRES DE RIO BLANCO 2324,GUSTAVO A. MADERO,19.46146,-99.10560,1,Postes_C5
8603,GERTRUDIS SANCHEZ 2DA SECCION 2208,GUSTAVO A. MADERO,19.46011,-99.10214,1,Postes_C5
8672,GRANJAS MODERNAS,GUSTAVO A. MADERO,19.48047,-99.10164,1,Postes_C5
8717,SAN JUAN DE ARAGON III SECCION,GUSTAVO A. MADERO,19.44930,-99.07398,1,Postes_C5
8721,MEXICO,VENUSTIANO CARRANZA,19.44695,-99.06999,1,Postes_C5
8726,CUCHILLA DEL TESORO 2154,GUSTAVO A. MADERO,19.44703,-99.05708,1,Postes_C5
8764,NUEVA TENOCHTITLAN,GUSTAVO A. MADERO,19.45480,-99.10103,1,Postes_C5
9000,LAS AGUILAS 2264,ÁLVARO OBREGÓN,19.35454,-99.21370,1,Postes_C5
9002,OBSERVATORIO,MIGUEL HIDALGO,19.40361,-99.19462,1,Postes_C5
9003,LOMAS DE PLATEROS,ÁLVARO OBREGÓN,19.36694,-99.19542,1,Postes_C5
9004,LAS AMERICAS,ÁLVARO OBREGÓN,19.39916,-99.20420,1,Postes_C5
9005,JALALPA EL GRANDE,ÁLVARO OBREGÓN,19.36966,-99.24232,1,Postes_C5
9006,LOMAS DE TARANGO 2288,ÁLVARO OBREGÓN,19.36018,-99.21646,1,Postes_C5
9007,DEL CARMEN,COYOACÁN,19.35223,-99.15705,1,Postes_C5
9008,DEL CARMEN,COYOACÁN,19.35330,-99.15658,1,Postes_C5
9009,CTM VII CULHUACAN,COYOACÁN,19.32548,-99.10919,1,Postes_C5
9010,EX HACIENDA COAPA,COYOACÁN,19.30840,-99.13473,1,Postes_C5
9011,EX HACIENDA COAPA,COYOACÁN,19.30754,-99.13268,1,Postes_C5
9012,SAN FRANCISCO CULHUACAN,COYOACÁN,19.32857,-99.11350,1,Postes_C5
9013,CARMEN SERDAN 2132,COYOACÁN,19.30203,-99.14649,1,Postes_C5
9014,COPILCO UNIVERSIDAD,COYOACÁN,19.33559,-99.18131,1,Postes_C5
9015,JARDINES DEL PEDREGAL DE SAN ANGEL 2228,COYOACÁN,19.31068,-99.20044,1,Postes_C5
9016,CIUDAD UNIVERSITARIA,COYOACÁN,19.32437,-99.17432,1,Postes_C5
9017,SAN PABLO CHIMALPA,CUAJIMALPA DE MORELOS,19.35114,-99.31568,1,Postes_C5
9018,EL MOLINO,CUAJIMALPA DE MORELOS,19.36430,-99.28436,1,Postes_C5
9019,CONTADERO,CUAJIMALPA DE MORELOS,19.35045,-99.29985,1,Postes_C5
9020,SAN MATEO TLALTENANGO 2453,CUAJIMALPA DE MORELOS,19.34308,-99.28046,1,Postes_C5
9021,LOMA LA PALMA,GUSTAVO A. MADERO,19.55883,-99.14039,1,Postes_C5
9022,MAGDALENA DE LAS SALINAS,GUSTAVO A. MADERO,19.48285,-99.14267,1,Postes_C5
9023,MAGDALENA DE LAS SALINAS,GUSTAVO A. MADERO,19.48340,-99.12786,1,Postes_C5
9024,MAGDALENA DE LAS SALINAS,GUSTAVO A. MADERO,19.48065,-99.14082,1,Postes_C5
9025,SAN JUAN III,GUSTAVO A. MADERO,19.48368,-99.09545,1,Postes_C5
9026,JUAN GONZALEZ ROMERO,GUSTAVO A. MADERO,19.50619,-99.08674,1,Postes_C5
9027,INDUSTRIAL,GUSTAVO A. MADERO,19.47766,-99.12722,1,Postes_C5
9028,AJUSCO HUAYAMILPAS,COYOACÁN,19.32166,-99.15302,1,Postes_C5
9029,SAN BARTOLO AMEYALCO 2415,ÁLVARO OBREGÓN,19.32621,-99.28004,1,Postes_C5
9030,BELEM DE LAS FLORES 2101,ÁLVARO OBREGÓN,19.39902,-99.21383,1,Postes_C5
9031,COPILCO UNIVERSIDAD,COYOACÁN,19.33705,-99.18643,1,Postes_C5
9032,REAL DEL MONTE,ÁLVARO OBREGÓN,19.39691,-99.20159,1,Postes_C5
9033,LA VIRGEN 1170,COYOACÁN,19.32232,-99.10546,1,Postes_C5
9034,BELEM DE LAS FLORES 2101,ÁLVARO OBREGÓN,19.39713,-99.21916,1,Postes_C5
9035,HERON PROAL,ÁLVARO OBREGÓN,19.35713,-99.22886,1,Postes_C5
9036,EL VERGEL 2190,IZTAPALAPA,19.31796,-99.08294,1,Postes_C5
9037,INFONAVIT CULHUACAN ZONA 3,COYOACÁN,19.32669,-99.11985,1,Postes_C5
9038,LINDAVISTA,GUSTAVO A. MADERO,19.50182,-99.12689,1,Postes_C5
9039,AHUATENCO,CUAJIMALPA DE MORELOS,19.36510,-99.30399,1,Postes_C5
9040,MARTIN CARRERA,GUSTAVO A. MADERO,19.48591,-99.11290,1,Postes_C5
9041,SAN PEDRO DE LOS PINOS,ÁLVARO OBREGÓN,19.38961,-99.19230,1,Postes_C5
9100,PROGRESO TIZAPAN 2393,ÁLVARO OBREGÓN,19.34034,-99.20287,1,Postes_C5
9101,CAMPO DEPORTIVO REVOLUCION,ÁLVARO OBREGÓN,19.39638,-99.20769,1,Postes_C5
9102,16 DE SEPTIEMBRE,MIGUEL HIDALGO,19.40079,-99.21087,1,Postes_C5
9103,SAN ANGEL,ÁLVARO OBREGÓN,19.35026,-99.18670,1,Postes_C5
9104,DOCTORES,CUAUHTÉMOC,19.42642,-99.15105,1,Postes_C5
9105,CUAUHTEMOC,CUAUHTÉMOC,19.42555,-99.17346,1,Postes_C5
9106,DOCTORES,CUAUHTÉMOC,19.42552,-99.14746,1,Postes_C5
9107,DOCTORES,CUAUHTÉMOC,19.41456,-99.14680,1,Postes_C5
9108,DOCTORES,CUAUHTÉMOC,19.41219,-99.14721,1,Postes_C5
9109,DOCTORES,CUAUHTÉMOC,19.42390,-99.14979,1,Postes_C5
9110,DOCTORES,CUAUHTÉMOC,19.42515,-99.14477,1,Postes_C5
9111,DOCTORES,CUAUHTÉMOC,19.42107,-99.15022,1,Postes_C5
9112,OBRERA,CUAUHTÉMOC,19.41523,-99.13856,1,Postes_C5
9113,BUENAVISTA,CUAUHTÉMOC,19.44569,-99.15056,1,Postes_C5
9114,BUENAVISTA,CUAUHTÉMOC,19.44214,-99.15098,1,Postes_C5
9115,CENTRO,CUAUHTÉMOC,19.44082,-99.13619,1,Postes_C5
9116,CENTRO,CUAUHTÉMOC,19.43965,-99.13527,1,Postes_C5
9117,CENTRO,CUAUHTÉMOC,19.43156,-99.13219,1,Postes_C5
9118,MORELOS,CUAUHTÉMOC,19.44568,-99.12801,1,Postes_C5
9119,PERALVILLO,CUAUHTÉMOC,19.45913,-99.12738,1,Postes_C5
9120,HIPODROMO,CUAUHTÉMOC,19.41094,-99.16887,1,Postes_C5
9121,HIPODROMO,CUAUHTÉMOC,19.41426,-99.16901,1,Postes_C5
9122,CONDESA,CUAUHTÉMOC,19.41422,-99.17213,1,Postes_C5
9123,ROMA NORTE,CUAUHTÉMOC,19.42170,-99.16049,1,Postes_C5
9124,HIPODROMO,CUAUHTÉMOC,19.41667,-99.16746,1,Postes_C5
9125,JUAREZ,CUAUHTÉMOC,19.42831,-99.16359,1,Postes_C5
9126,CUCHILLA DEL TESORO 2154,GUSTAVO A. MADERO,19.44699,-99.06632,1,Postes_C5
9127,JORGE NEGRETE,GUSTAVO A. MADERO,19.53052,-99.14387,1,Postes_C5
9128,GRANJAS MODERNAS,GUSTAVO A. MADERO,19.47906,-99.09804,1,Postes_C5
9129,CONSTITUCION DE LA REPUBLICA,GUSTAVO A. MADERO,19.48410,-99.10466,1,Postes_C5
9130,JUAN GONZALEZ ROMERO,GUSTAVO A. MADERO,19.50902,-99.09017,1,Postes_C5
9131,SANTIAGO SUR 2535,IZTACALCO,19.39070,-99.12917,1,Postes_C5
9132,AGRICOLA ORIENTAL,IZTACALCO,19.39210,-99.07394,1,Postes_C5
9133,GABRIEL RAMOS MILLAN SECCION BRAMADERO,IZTACALCO,19.39472,-99.09542,1,Postes_C5
9134,CARLOS ZAPATA VELA,IZTACALCO,19.38466,-99.10021,1,Postes_C5
9135,TULA,IZTAPALAPA,19.33847,-99.11276,1,Postes_C5
9136,SANTA MARTHA ACATITLA 2520,IZTAPALAPA,19.36523,-99.00702,1,Postes_C5
9137,LEYES DE REFORMA 1RA SECCION,IZTAPALAPA,19.36144,-99.07103,1,Postes_C5
9138,LEYES DE REFORMA 3RA SECCION,IZTAPALAPA,19.37920,-99.06959,1,Postes_C5
9139,CHINAMPAC DE JUAREZ,IZTAPALAPA,19.37619,-99.05905,1,Postes_C5
9140,UNIDAD VICENTE GUERRERO,IZTAPALAPA,19.36300,-99.05752,1,Postes_C5
9141,SAN LORENZO LA CEBADA,XOCHIMILCO,19.28303,-99.12502,1,Postes_C5
9142,ARAGON LA VILLA,GUSTAVO A. MADERO,19.48202,-99.11733,1,Postes_C5
9143,CONSTITUCION DE LA REPUBLICA,GUSTAVO A. MADERO,19.48536,-99.10204,1,Postes_C5
9144,ACUEDUCTO DE GUADALUPE 2073,GUSTAVO A. MADERO,19.52515,-99.15536,1,Postes_C5
9145,GUADALUPE TEPEYAC,GUSTAVO A. MADERO,19.47026,-99.12282,1,Postes_C5
9146,NARCISO BASSOLS,GUSTAVO A. MADERO,19.45681,-99.05989,1,Postes_C5
9147,MERCED GOMEZ,ÁLVARO OBREGÓN,19.36525,-99.20448,1,Postes_C5
9148,JARDINES DEL PEDREGAL,ÁLVARO OBREGÓN,19.32090,-99.22051,1,Postes_C5
9149,LA MEXICANA 2253,ÁLVARO OBREGÓN,19.38401,-99.23034,1,Postes_C5
9150,COLINA DEL SUR 2140,ÁLVARO OBREGÓN,19.36604,-99.21575,1,Postes_C5
9151,COLINA DEL SUR 2140,ÁLVARO OBREGÓN,19.36491,-99.23363,1,Postes_C5
9152,BUENAVISTA,CUAUHTÉMOC,19.44958,-99.14942,1,Postes_C5
9153,EX HIPODROMO DE PERALVILLO,CUAUHTÉMOC,19.45649,-99.13808,1,Postes_C5
9154,SANTIAGO ACAHUALTEPEC,IZTAPALAPA,19.35788,-99.00124,1,Postes_C5
9155,DESARROLLO URBANO QUETZALCOATL,IZTAPALAPA,19.32596,-99.04598,1,Postes_C5
9156,CENTRO,CUAUHTÉMOC,19.42892,-99.13994,1,Postes_C5
9157,CENTRO,CUAUHTÉMOC,19.43823,-99.13777,1,Postes_C5
9158,LOMAS DE PLATEROS,ÁLVARO OBREGÓN,19.36795,-99.20669,1,Postes_C5
9159,TRANSITO,CUAUHTÉMOC,19.41711,-99.13415,1,Postes_C5
9160,PROGRESO DEL SUR,IZTAPALAPA,19.35571,-99.11028,1,Postes_C5
9162,EL CAPULIN 2174,ÁLVARO OBREGÓN,19.39601,-99.21258,1,Postes_C5
9163,SAN PEDRO DE LOS PINOS,ÁLVARO OBREGÓN,19.38971,-99.19423,1,Postes_C5
9164,SANTA CRUZ MEYEHUALCO 2497,IZTAPALAPA,19.34281,-99.04759,1,Postes_C5
9165,BOSQUE DE CHAPULTEPEC III,MIGUEL HIDALGO,19.39679,-99.22124,1,Postes_C5
9167,ROMA NORTE,CUAUHTÉMOC,19.41772,-99.16246,1,Postes_C5
9168,GERTRUDIS SANCHEZ 1RA SECCION,GUSTAVO A. MADERO,19.46999,-99.10469,1,Postes_C5
9200,ARENAL TEPEPAN,TLALPAN,19.28533,-99.14772,1,Postes_C5
9201,CENTRO DE AZCAPOTZALCO,AZCAPOTZALCO,19.47965,-99.18677,1,Postes_C5
9202,PROVIDENCIA,AZCAPOTZALCO,19.48736,-99.20825,1,Postes_C5
9203,DEL RECREO,AZCAPOTZALCO,19.47611,-99.18569,1,Postes_C5
9204,SAN ALVARO,AZCAPOTZALCO,19.46376,-99.18400,1,Postes_C5
9205,SAN JUAN TLIHUACA,AZCAPOTZALCO,19.48812,-99.20601,1,Postes_C5
9206,EL ROSARIO 2182,AZCAPOTZALCO,19.49636,-99.20668,1,Postes_C5
9207,SAN MIGUEL AMANTLA,AZCAPOTZALCO,19.47897,-99.20460,1,Postes_C5
9209,SAN MIGUEL AMANTLA,AZCAPOTZALCO,19.47553,-99.20417,1,Postes_C5
9210,CENTRO DE AZCAPOTZALCO,AZCAPOTZALCO,19.48000,-99.18476,1,Postes_C5
9211,SANTA MARIA MALINALCO,AZCAPOTZALCO,19.47571,-99.18280,1,Postes_C5
9212,NARVARTE ORIENTE,BENITO JUÁREZ,19.38924,-99.14699,1,Postes_C5
9213,DEL VALLE CENTRO,BENITO JUÁREZ,19.37991,-99.16506,1,Postes_C5
9214,SANTA MARIA LA RIBERA,CUAUHTÉMOC,19.44440,-99.15863,1,Postes_C5
9215,BUENAVISTA,CUAUHTÉMOC,19.44893,-99.14673,1,Postes_C5
9216,SANTA MARIA LA RIBERA,CUAUHTÉMOC,19.44736,-99.15904,1,Postes_C5
9217,ROMA NORTE,CUAUHTÉMOC,19.41801,-99.17497,1,Postes_C5
9218,GUERRERO,CUAUHTÉMOC,19.43882,-99.14168,1,Postes_C5
9220,CENTRO,CUAUHTÉMOC,19.43014,-99.14760,1,Postes_C5
9221,LORENZO BOTURINI,VENUSTIANO CARRANZA,19.41847,-99.12639,1,Postes_C5
9223,JARDIN BALBUENA 2225,VENUSTIANO CARRANZA,19.40840,-99.10992,1,Postes_C5
9224,DEL PARQUE 2166,VENUSTIANO CARRANZA,19.42226,-99.12028,1,Postes_C5
9225,AMPLIACION ASTURIAS,CUAUHTÉMOC,19.40873,-99.12674,1,Postes_C5
9226,ARENAL 1RA SECCION 2091,VENUSTIANO CARRANZA,19.42260,-99.05866,1,Postes_C5
9227,FELIPE ANGELES,VENUSTIANO CARRANZA,19.45093,-99.11097,1,Postes_C5
9228,LORENZO BOTURINI,VENUSTIANO CARRANZA,19.41861,-99.12730,1,Postes_C5
9229,20 DE NOVIEMBRE 2065,VENUSTIANO CARRANZA,19.44616,-99.11573,1,Postes_C5
9230,MICHOACANA 2328,VENUSTIANO CARRANZA,19.44595,-99.11456,1,Postes_C5
9231,FEDERAL,VENUSTIANO CARRANZA,19.41672,-99.09013,1,Postes_C5
9232,AVIACION CIVIL 2095,VENUSTIANO CARRANZA,19.41319,-99.07664,1,Postes_C5
9233,FEDERAL,VENUSTIANO CARRANZA,19.41653,-99.08566,1,Postes_C5
9234,AVIACION CIVIL 2095,VENUSTIANO CARRANZA,19.41045,-99.07911,1,Postes_C5
9235,GRANJAS CABRERA,TLÁHUAC,19.29705,-99.06208,1,Postes_C5
9236,CLAVERIA,AZCAPOTZALCO,19.46807,-99.18509,1,Postes_C5
9237,PROVIDENCIA,AZCAPOTZALCO,19.49245,-99.20851,1,Postes_C5
9238,NARVARTE ORIENTE,BENITO JUÁREZ,19.40023,-99.15054,1,Postes_C5
9239,SANTA MARIA LA RIBERA,CUAUHTÉMOC,19.44192,-99.16034,1,Postes_C5
9240,SANTA MARIA LA RIBERA,CUAUHTÉMOC,19.45063,-99.15745,1,Postes_C5
9242,AVIACION CIVIL 2094,VENUSTIANO CARRANZA,19.41412,-99.07519,1,Postes_C5
9243,PENITENCIARIA 2378,VENUSTIANO CARRANZA,19.43666,-99.11553,1,Postes_C5
9244,VALLE GOMEZ,VENUSTIANO CARRANZA,19.45582,-99.12152,1,Postes_C5
9245,DEL VALLE SUR,BENITO JUÁREZ,19.37255,-99.17419,1,Postes_C5
9246,TRANSITO,CUAUHTÉMOC,19.41488,-99.13246,1,Postes_C5
9247,MIGUEL HIDALGO 3RA SECCION,TLALPAN,19.28234,-99.20667,1,Postes_C5
9248,MICHOACANA 2328,VENUSTIANO CARRANZA,19.44763,-99.11535,1,Postes_C5
9249,FEDERAL,VENUSTIANO CARRANZA,19.42070,-99.08937,1,Postes_C5
9250,FEDERAL,VENUSTIANO CARRANZA,19.42022,-99.08857,1,Postes_C5
9251,CENTRO,CUAUHTÉMOC,19.43158,-99.14988,1,Postes_C5
9252,EX HIPODROMO DE PERALVILLO,CUAUHTÉMOC,19.45799,-99.13402,1,Postes_C5
9253,SANTA CRUZ ATOYAC,BENITO JUÁREZ,19.36516,-99.15710,1,Postes_C5
9254,VILLA CUEMANCO,TLALPAN,19.29343,-99.11220,1,Postes_C5
9255,FUENTES BROTANTES 2201,TLALPAN,19.29287,-99.18359,1,Postes_C5
9256,VERGEL DE COYOACAN,TLALPAN,19.30419,-99.13507,1,Postes_C5
9257,EL ARENAL 4A SECCION,VENUSTIANO CARRANZA,19.43108,-99.06221,1,Postes_C5
9258,AERONAUTICA MILITAR,VENUSTIANO CARRANZA,19.42046,-99.11497,1,Postes_C5
9259,DEL PARQUE 2166,VENUSTIANO CARRANZA,19.41878,-99.12080,1,Postes_C5
9260,24 DE ABRIL,VENUSTIANO CARRANZA,19.41584,-99.11619,1,Postes_C5
9261,SAN LORENZO,XOCHIMILCO,19.27735,-99.05046,1,Postes_C5
9262,PORTALES NORTE,BENITO JUÁREZ,19.36898,-99.14272,1,Postes_C5
9263,SAN PEDRO XALPA 2491,AZCAPOTZALCO,19.48147,-99.20471,1,Postes_C5
9264,EX HIPODROMO DE PERALVILLO,CUAUHTÉMOC,19.45736,-99.13983,1,Postes_C5
9265,MORELOS,CUAUHTÉMOC,19.45158,-99.13194,1,Postes_C5
9267,PARAISO 2364,IZTAPALAPA,19.37406,-99.03444,1,Postes_C5
9268,PARAISO 2364,IZTAPALAPA,19.38089,-99.03818,1,Postes_C5
9269,VILLA COAPA 2590,TLALPAN,19.29567,-99.11848,1,Postes_C5
9270,CANTERA PUENTE DE PIEDRA,TLALPAN,19.29808,-99.16339,1,Postes_C5
9271,DEL PARQUE 2166,VENUSTIANO CARRANZA,19.42392,-99.11776,1,Postes_C5
9272,MADERO,VENUSTIANO CARRANZA,19.43741,-99.11046,1,Postes_C5
9273,PARQUE NACIONAL CERRO DE LA ESTRELLA,IZTAPALAPA,19.34835,-99.09173,1,Postes_C5
9274,LOMAS ESTRELLA 2A SECC,IZTAPALAPA,19.31894,-99.09848,1,Postes_C5
9275,10 DE MAYO,VENUSTIANO CARRANZA,19.43406,-99.11965,1,Postes_C5
9277,LOS ANGELES,IZTAPALAPA,19.34682,-99.06614,1,Postes_C5
9279,SANTO TOMAS,AZCAPOTZALCO,19.49028,-99.17558,1,Postes_C5
9281,PARQUE NACIONAL CERRO DE LA ESTRELLA,IZTAPALAPA,19.34056,-99.07539,1,Postes_C5
9282,CENTRO,CUAUHTÉMOC,19.42831,-99.12699,1,Postes_C5
9283,CENTRO,CUAUHTÉMOC,19.43077,-99.12511,1,Postes_C5
9284,SELENE 2547,TLÁHUAC,19.28515,-98.99433,1,Postes_C5
9285,BELVEDERE AJUSCO,TLALPAN,19.26755,-99.22655,1,Postes_C5
9286,TRANSITO,CUAUHTÉMOC,19.42036,-99.13234,1,Postes_C5
9287,OBRERA,CUAUHTÉMOC,19.42055,-99.13403,1,Postes_C5
9288,SAN PABLO XALPA,AZCAPOTZALCO,19.50401,-99.18331,1,Postes_C5
9289,OBRERA,CUAUHTÉMOC,19.41854,-99.14081,1,Postes_C5
9290,SANTO TOMAS,AZCAPOTZALCO,19.49062,-99.17362,1,Postes_C5
9291,DOCTORES,CUAUHTÉMOC,19.40814,-99.14960,1,Postes_C5
9292,TIERRA NUEVA,AZCAPOTZALCO,19.49730,-99.19887,1,Postes_C5
9293,SAN MATEO,TLÁHUAC,19.27075,-98.99812,1,Postes_C5
9295,REFORMA POLITICA,IZTAPALAPA,19.33483,-99.03112,1,Postes_C5
9296,SANTA CRUZ ATOYAC,BENITO JUÁREZ,19.37006,-99.15889,1,Postes_C5
9297,NARVARTE ORIENTE,BENITO JUÁREZ,19.40131,-99.14853,1,Postes_C5
9298,RENOVACION,IZTAPALAPA,19.36718,-99.05181,1,Postes_C5
9300,SANTA BARBARA,AZCAPOTZALCO,19.50231,-99.17825,1,Postes_C5
9301,OBRERA,CUAUHTÉMOC,19.41800,-99.13622,1,Postes_C5
9302,DOCTORES,CUAUHTÉMOC,19.42227,-99.14683,1,Postes_C5
